,query,pub_date,source,headline1,headline2,snippet,lead_paragraph,keywords
0,Alzheimer,2005,The New York Times,Father and Daughter: One Final Connection,MODERN LOVE; Father and Daughter: One Final Connection,"WHEN my father was fairly well along into the dementia of Alzheimer's -- not as far as he was to go, but four or five years in -- he developed a taste for looking attentively at trees. At the time I was not aware that this is a common pleasure for...","WHEN my father was fairly well along into the dementia of Alzheimer's -- not as far as he was to go, but four or five years in -- he developed a taste for looking attentively at trees. At the time I was not aware that this is a common pleasure for Alzheimer's patients, some of whom are known to enter a Zenlike state of meditation before them.","[{'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Memory', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Children and Youth', 'rank': 3, 'major': 'N'}]"
18,Alzheimer,2005,The New York Times,Cholesterol Drugs Show No Effect on Dementia Risk,Cholesterol Drugs Show No Effect on Dementia Risk,Those who believe that taking cholesterol-lowering drugs will reduce their risk for Alzheimer's disease may want to reconsider. A large study published yesterday in Archives of Neurology found no proof that the drugs affected the risk of developin...,"Those who believe that taking cholesterol-lowering drugs will reduce their risk for Alzheimer's disease may want to reconsider. A large study published yesterday in Archives of Neurology found no proof that the drugs affected the risk of developing dementia from any cause -- Alzheimer's, vascular dementia or the two combined.","[{'name': 'organizations', 'value': 'University of Washington', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Heart', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Memory', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Cholesterol', 'rank': 5, 'major': 'N'}]"
34,Alzheimer,2005,The New York Times,Research Suggests Exercise May Keep Senility at Bay,Research Suggests Exercise May Keep Senility at Bay,"People who exercise in middle age are far less likely to develop Alzheimer's disease and other types of dementia when they are older, a new study has found.      Doctors have long realized that regular exercise could prevent and control high blood...","People who exercise in middle age are far less likely to develop Alzheimer's disease and other types of dementia when they are older, a new study has found.",[]
72,Alzheimer,2005,The New York Times,Symptoms: Dropped Pounds and Dementia,VITAL SIGNS: SYMPTOMS; Dropped Pounds and Dementia,"Dr Robert Stewart, Institute of Psychiatry researcher, leads study that shows weight loss associated with Dementia can begin years before signs of neurological problems; findings, which are published in Archives of Neurology, urge doctors to aggre...","Weight loss is a common problem for people who have Alzheimer's disease and other kinds of dementia, their frailty putting them at even greater risk.","[{'name': 'organizations', 'value': 'INSTITUTE OF PSYCHIATRY', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'ARCHIVES OF NEUROLOGY', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Stewart, Robert', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Weight', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Age, Chronological', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'AGED', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Doctors', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Mental Health and Disorders', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 11, 'major': 'N'}]"
136,Alzheimer,2005,The New York Times,When the Patient Is Silent,When the Patient Is Silent,"WE stood by the patient's bedside, trying to determine why she was so confused. At 60, she was young for a diagnosis of Alzheimer's disease. We had been called because her doctors wondered whether the brain atrophy revealed on her CT scan -- coupl...","WE stood by the patient's bedside, trying to determine why she was so confused. At 60, she was young for a diagnosis of Alzheimer's disease. We had been called because her doctors wondered whether the brain atrophy revealed on her CT scan -- coupled with her weight loss and recent episode of shingles -- might point instead to AIDS-related dementia.","[{'name': 'glocations', 'value': 'New York State', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'ACQUIRED IMMUNE DEFICIENCY SYNDROME (AIDS)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 3, 'major': 'N'}]"
140,Alzheimer,2005,The New York Times,Judge in Mental-Disability Case Is Now Focus of One,Judge in Mental-Disability Case Is Now Focus of One,"Retired federal judge Bruce M Van Sickle, who has dementia and lives in nursing home, is at center of legal debate that could have far-reaching effect on care of patients with Alzheimer's disease; his son David Van Sickle is asking North Dakota Su...","MINOT, N.D., Dec. 30 - A retired federal judge who has dementia and lives in a nursing home is at the center of a legal debate that could have a far-reaching effect on the care of patients with Alzheimer's disease.","[{'name': 'glocations', 'value': 'North Dakota', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'VAN SICKLE, DAVID', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'VAN SICKLE, BRUCE M', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Suits and Litigation', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Decisions and Verdicts', 'rank': 6, 'major': 'N'}]"
380,Alzheimer,2005,The New York Times,"Dementia, and Our Love","Dementia, and Our Love"," To the Editor:    Thank you for ''Alzheimer's: A Mother-Daughter Act,'' by Elinor Fuchs (Op-Ed, May 8):  ",To the Editor:,[]
0,Alzheimer,2006,The New York Times,Diagnosing With Dickens,THE WAY WE LIVE NOW: 12-17-06: DIAGNOSIS; Diagnosing With Dickens,"Lisa Sanders column on whether hallucinations, facial rigidity and stiff gait that Dickens gives to Ebenezer Scrooge in A Christmas Carol would suggest modern diagnosis; says symptoms perfectly describe Lewy body dementia, which lies at intersecti...","A lonely old man sits at home one Christmas Eve and has a series of unexpected visitors: the restless spirit of his long-dead business partner, followed by the ghosts of Christmas Past, Present and Future. By morning, this wretched, miserly recluse has been transformed into the season's icon of exuberant celebration. This is, of course, the story of Ebenezer Scrooge -- the way Charles Dickens wrote it in his novella ""A Christmas Carol."" But there's another way to tell this familiar tale: an elderly man with no known medical problems has a sudden change in mental status characterized by confusion and vivid hallucinations involving friends and relatives, which leaves him in a state of trembling mania and uncharacteristic euphoria. This also describes Ebenezer Scrooge -- but as a doctor might see him. What caused these extraordinary symptoms? a doctor might ask. Could some pathological process have accounted for Scrooge's remarkable experience?","[{'name': 'persons', 'value': 'Dickens, Charles', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'LEWY BODY DEMENTIA', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': ""Parkinson's Disease"", 'rank': 7, 'major': 'N'}, {'name': 'creative_works', 'value': 'CHRISTMAS CAROL, A (BOOK)', 'rank': 8, 'major': 'N'}]"
1,Alzheimer,2006,The New York Times,Money: Training Goes a Long Way for Alzheimer’s Spouses,Training Goes a Long Way for Alzheimer’s Spouses,"Better support for spouses of patients with dementia could delay the need for a nursing home, a new study suggests. ","People with Alzheimer’s disease can be kept out of nursing homes longer if the spouses who are taking care of them are given better support and counseling, a new study reports.","[{'name': 'subject', 'value': 'Marriages', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Nursing Homes', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 3, 'major': 'N'}]"
3,Alzheimer,2006,The New York Times,Fish Oil Linked to Lower Alzheimer’s Risk,Fish Oil Linked to Lower Alzheimer's Risk,"Dr Ernst J Schaefer, Tufts University Lipid Metabolism Laboratory chief, leads study that finds people who consume at least two portions of fish per week have significantly lower incidence of dementia and Alzheimer's disease than those who do not;...","A substance found in fish oil may be associated with a significantly reduced risk of developing Alzheimer's and other dementias, researchers reported yesterday.","[{'name': 'organizations', 'value': 'ARCHIVES OF NEUROLOGY', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Tufts University', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'SCHAEFER, ERNST J', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Diet and Nutrition', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'FRAMINGHAM HEART STUDY', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Mental Health and Disorders', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Oils and Fats', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Fish and Other Marine Life', 'rank': 11, 'major': 'N'}]"
7,Alzheimer,2006,The New York Times,A Descent Into Alzheimer's ,,"Over nearly four decades, self-portraits by William Utermohlen chronicle his descent into dementia. ","Over nearly four decades, self-portraits by William Utermohlen chronicle his descent into dementia. ","[{'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Brain', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Art', 'rank': 4, 'major': 'N'}]"
17,Alzheimer,2006,The New York Times,Diagnosis: Dementia May Follow Higher Weight Loss in Aging,VITAL SIGNS: DIAGNOSIS; Dementia May Follow Higher Weight Loss in Aging,"Dr John C Morris, Washington University neurology professor, leads study on dementia that links weight loss in elderly with onset of disorder; research is published in Archives of Neurology; drawing (M)","Weight loss in people over 65 can be the result of normal aging, but new research suggests that it may also be an early indicator of Alzheimer's disease and other forms of dementia.","[{'name': 'organizations', 'value': 'ARCHIVES OF NEUROLOGY', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Washington University', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'MORRIS, JOHN C', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Weight', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Age, Chronological', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'AGED', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Mental Health and Disorders', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 10, 'major': 'N'}]"
21,Alzheimer,2006,The New York Times,"In Dementia, Can We Wander Toward Peace?","CASES; In Dementia, Can We Wander Toward Peace?",Dr Elissa Ely Cases column describes woman who is suffering from dementia; says that dementia releases essential self and people who are calm personalities remain calm through mental decline; drawing (M),"I'm waiting by the nursing station with a million things to do when an elderly woman on the unit wanders by. I've noticed her before; she's implacable, incontinent and undistressed by the noise and smells of dementia. She doesn't fight her pills and is no troublemaker to the nursing staff. They paint her nails.","[{'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Brain', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'AGED', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Mental Health and Disorders', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Women', 'rank': 6, 'major': 'N'}]"
23,Alzheimer,2006,The New York Times,Aging:	Motion Detectors Double as Alzheimer’s Monitors,Motion Detectors Double as Alzheimer’s Monitors,Motion detectors can pick up patterns of movement that are recognizably different from those found in healthy volunteers.,The occasional visit to a doctor’s office may not yield enough information to determine if someone is suffering from early dementia. ,"[{'name': 'subject', 'value': 'AGED', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 2, 'major': 'N'}]"
24,Alzheimer,2006,The New York Times,Aging:	Motion Detectors Double as Alzheimers Monitors,VITAL SIGNS: AGING; Motion Detectors Double as Alzheimer's Monitors,"Dr Tamara L Hayes of Oregon Health and Science University leads study on early detection of dementia; research, which was presented at International Conference on Alzheimer's Disease, finds that motion detectors can point out movements in patients...",The occasional visit to a doctor's office may not yield enough information to determine if someone is suffering from early dementia.,"[{'name': 'organizations', 'value': 'Oregon Health and Science University', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'HAYES, TAMARA L', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': ""INTERNATIONAL CONFERENCE ON ALZHEIMER'S DISEASE"", 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'AGED', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Tests and Testing', 'rank': 8, 'major': 'N'}]"
