abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.person,byline.organization,subsection_name,query_consulta
"Epix, a struggling biotechnology firm working with the British drug maker GlaxoSmithKline to develop an Alzheimer’s disease drug, says it is winding down its operations and selling assets to pay off creditors.",https://dealbook.nytimes.com/2009/07/21/struggling-biotech-to-liquidate/,"Epix, a struggling biotechnology firm working with the British drug maker GlaxoSmithKline to develop an Alzheimer’s disease drug, says it is winding down its operations and selling assets to pay off creditors.","Epix, a struggling biotechnology firm working with the British drug maker GlaxoSmithKline to develop an Alzheimer’s disease drug, says it is winding down its operations and selling off assets to pay off creditors.",,,The New York Times,[],[],2009-07-21T10:52:42+0000,article,Business,Business Day,News,nyt://article/b5b33aa9-5341-5126-af44-4100aca92bce,155,nyt://article/b5b33aa9-5341-5126-af44-4100aca92bce,Struggling Biotech Epix to Liquidate,DealBook,,,,,,By Dealbook,"[{'firstname': 'Dealbook', 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Epix, a struggling biotechnology firm working with the British drug maker GlaxoSmithKline to develop an Alzheimer's disease drug, says it is winding down its operations and selling assets to pay off creditors.",https://dealbook.blogs.nytimes.com/2009/07/21/blogs/21dealbook-struggli90901.html,"Epix, a struggling biotechnology firm working with the British drug maker GlaxoSmithKline to develop an Alzheimer's disease drug, says it is winding down its operations and selling assets to pay off creditors.","Epix, a struggling biotechnology firm working with the British drug maker GlaxoSmithKline to develop an Alzheimer's disease drug, says it is winding down its operations and selling off assets to pay off creditors.",,,The New York Times,[],[],2009-07-21T10:52:42+0000,article,None,Blogs,Web Log,nyt://article/ae51a9ea-3d80-5297-b0a0-f79cf39b3adf,158,nyt://article/ae51a9ea-3d80-5297-b0a0-f79cf39b3adf,Struggling Biotech Epix to Liquidate,DealBook,,Struggling Biotech Epix to Liquidate,,,,By DEALBOOK,"[{'firstname': 'Dealbook', 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Having famously played roles in the lives of Alvy Singer and the Corleone clan, Diane Keaton is about to shine a spotlight on her own family in a memoir.",https://artsbeat.blogs.nytimes.com/2009/02/10/diane-keaton-to-write-memoir-about-her-mother/,"Having famously played roles in the lives of Alvy Singer and the Corleone clan, Diane Keaton is about to shine a spotlight on her own family in a memoir.","Having famously played roles in the lives of Alvy Singer and the Corleone clan, Diane Keaton is about to shine a spotlight on her own family. The actress, of “Annie Hall” and “The Godfather” fame, will write a memoir for Random House about her mother’s 15-year battle with Alzheimer’s disease, the publisher said in a news release. Ms. Keaton’s mother, Dorothy Keaton Hall, kept some 90 notebooks during her life, chronicling the upbringing of her children and her frustrating marriage; Ms. Keaton read those journals back to her mother during her final years, and began writing her memoir soon after her mother’s death from Alzheimer’s in 2008. The book, as yet untitled, is planned for publication in 2012. Financial terms of the deal were not announced.VIDEO: A.O. Scott reviews “Annie Hall” in this Critics’ Picks segment.",,,The New York Times,[],[],2009-02-10T17:28:48+0000,article,Culture,Arts,News,nyt://article/f4fce2e4-d55b-5300-a80e-5f56f6ff3c79,136,nyt://article/f4fce2e4-d55b-5300-a80e-5f56f6ff3c79,Diane Keaton to Write Memoir About Her Mother,ArtsBeat,,,,,,By Dave Itzkoff,"[{'firstname': 'Dave', 'middlename': None, 'lastname': 'Itzkoff', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Drinking coffee may do more than just keep you awake. A new study suggests an intriguing potential link to mental health later in life, as well.",https://www.nytimes.com/2009/01/25/health/25iht-24coffee.19653282.html,,"Drinking coffee may do more than just keep you awake. A new study suggests an intriguing potential link to mental health later in life, as well.",,,International Herald Tribune,[],[],2009-02-05T05:00:00+0000,article,IHT News,Health,News,nyt://article/4b865cfa-6461-53d1-82c2-7901b090bf33,379,nyt://article/4b865cfa-6461-53d1-82c2-7901b090bf33,Coffee linked to lower dementia risk,,,Coffee linked to lower dementia risk,,,,By Nicholas Bakalar,"[{'firstname': 'Nicholas', 'middlename': None, 'lastname': 'Bakalar', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Novartis is in talks to buy parts of its Irish peer Elan, including its multiple sclerosis products and its Alzheimer’s disease drug pipeline, The Sunday Times reported.",https://dealbook.nytimes.com/2009/06/29/novartis-in-talks-for-parts-of-elan-report-says/,"Novartis is in talks to buy parts of its Irish peer Elan, including its multiple sclerosis products and its Alzheimer’s disease drug pipeline, The Sunday Times reported.","Swiss drugmaker Novartis is in talks to buy parts of Irish peer Elan, including its flagship multiple sclerosis products and its Alzheimer’s disease pipeline, The Sunday Times reported.",,,The New York Times,[],[],2009-06-29T10:24:17+0000,article,Business,Business Day,News,nyt://article/4bfea8aa-2aba-58a8-8b8e-5639f3011ac9,189,nyt://article/4bfea8aa-2aba-58a8-8b8e-5639f3011ac9,"Novartis in Talks for Parts of Elan, Report Says",DealBook,,,,,,By Dealbook,"[{'firstname': 'Dealbook', 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Novartis is in talks to buy parts of its Irish peer Elan, including its multiple sclerosis products and its Alzheimer's disease drug pipeline, The Sunday Times reported.",https://dealbook.blogs.nytimes.com/2009/06/29/blogs/29dealbook-novartis81093.html,"Novartis is in talks to buy parts of its Irish peer Elan, including its multiple sclerosis products and its Alzheimer's disease drug pipeline, The Sunday Times reported.","Swiss drugmaker Novartis is in talks to buy parts of Irish peer Elan, including its flagship multiple sclerosis products and its Alzheimer's disease pipeline, The Sunday Times reported.",,,The New York Times,[],[],2009-06-29T10:24:17+0000,article,None,Blogs,Web Log,nyt://article/0625b3fb-ef10-5335-8b34-e5148ce740f1,193,nyt://article/0625b3fb-ef10-5335-8b34-e5148ce740f1,"Novartis in Talks for Parts of Elan, Report Says",DealBook,,"Novartis in Talks for Parts of Elan, Report Says",,,,By DEALBOOK,"[{'firstname': 'Dealbook', 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"The Wilderness By Samantha Harvey. 372 pages. Nan A. Talese/Doubleday, $24.95; Jonathan Cape Ltd , £16.99. ",https://www.nytimes.com/2009/02/12/arts/12iht-idbriefs14C.20145485.html,,"The Wilderness By Samantha Harvey. 372 pages. Nan A. Talese/Doubleday, $24.95; Jonathan Cape Ltd , £16.99. ",,,International Herald Tribune,[],[],2009-02-12T05:00:00+0000,article,IHT News,Arts,News,nyt://article/5cd754f3-ec3d-5391-ab11-98aafd590418,1005,nyt://article/5cd754f3-ec3d-5391-ab11-98aafd590418,"Samantha Harvey's ""The Wilderness""",,,"Samantha Harvey's ""The Wilderness""",,,,By Sue Halpern,"[{'firstname': 'Sue', 'middlename': None, 'lastname': 'Halpern', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Glaucoma isn't simply an eye disease, experts now say, but rather a degenerative nerve disorder not unlike Alzheimer's or Parkinson's disease.",https://www.nytimes.com/ref/health/healthguide/esn-glaucoma-ess.html,"Glaucoma isn't simply an eye disease, experts now say, but rather a degenerative nerve disorder not unlike Alzheimer's or Parkinson's disease.","For years, glaucoma was defined as elevated pressure within the eye that leads to vision loss. And for years experts knew there were glaring gaps in that definition. Many people with abnormally high intraocular pressure never develop glaucoma. As many as one in three people who do get the disease have normal or even low pressure.",,,The New York Times,"[{'rank': 0, 'subtype': 'wide', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/07/15/health/glaucoma_190_126.jpg', 'height': 126, 'width': 190, 'legacy': {'widewidth': 190, 'wideheight': 126, 'wide': 'images/2009/07/15/health/glaucoma_190_126.jpg'}, 'subType': 'wide', 'crop_name': 'thumbWide'}, {'rank': 0, 'subtype': 'xlarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/07/15/health/glaucoma_600.jpg', 'height': 217, 'width': 600, 'legacy': {'xlarge': 'images/2009/07/15/health/glaucoma_600.jpg', 'xlargewidth': 600, 'xlargeheight': 217}, 'subType': 'xlarge', 'crop_name': 'articleLarge'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/07/15/health/glaucoma_600.jpg', 'height': 217, 'width': 600, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'articleInline', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/07/15/health/glaucoma_190_245.jpg', 'height': 245, 'width': 190, 'legacy': {}, 'subType': 'articleInline', 'crop_name': 'articleInline'}, {'rank': 0, 'subtype': 'sfSpan', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/07/15/health/glaucoma_395.jpg', 'height': 143, 'width': 395, 'legacy': {}, 'subType': 'sfSpan', 'crop_name': 'sfSpan'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/07/15/health/glaucoma_75.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2009/07/15/health/glaucoma_75.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}]","[{'name': 'subject', 'value': 'Eyes and Eyesight', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Glaucoma', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Elderly', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Blindness', 'rank': 5, 'major': 'N'}]",2009-07-15T15:53:34+0000,article,Science,Health,News,nyt://article/d11ce8a9-1368-5490-8eec-ffc64921e63d,1074,nyt://article/d11ce8a9-1368-5490-8eec-ffc64921e63d,A New Understanding of Glaucoma,Reporter's File,,A New Understanding of Glaucoma,,,,By PETER JARET,"[{'firstname': 'Peter', 'middlename': None, 'lastname': 'JARET', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Health Guide,Alzheimer
"The verdict in the Astor trial may turn on the question of Brooke Astor's competence on the day she revised her will. But experts note that many Alzheimer's patients are intermittently lucid, and legal competence can be hard to ascertain.",https://newoldage.blogs.nytimes.com/2009/05/11/blogs/11newoldage-the-tric799.html,"The verdict in the Astor trial may turn on the question of Brooke Astor's competence on the day she revised her will. But experts note that many Alzheimer's patients are intermittently lucid, and legal competence can be hard to ascertain.","Socialite Brooke Astor was losing ground cognitively, a procession of friends testified last week in a Manhattan courtroom. She no longer recognized people she'd been close to for decades. She wandered. Hosting a dinner party for the former secretary general of the United Nations, she had to ask another guest - Henry Kissinger, as it happened - who ""that man"" Kofi Annan was. She was unable to draw a clock face accurately, according to the geriatrician who diagnosed her Alzheimer's disease.",,,The New York Times,[],[],2009-05-11T18:03:56+0000,article,None,Blogs,Web Log,nyt://article/751604fb-1fd3-597a-82d8-7da13a913798,855,nyt://article/751604fb-1fd3-597a-82d8-7da13a913798,Who’s Competent?,The New Old Age,,The Tricky Question of Competence,,,,By PAULA SPAN,"[{'firstname': 'Paula', 'middlename': None, 'lastname': 'SPAN', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
Dr. Daniel Silverman answers readers’ questions on chemo brain and the effects of cancer treatment on memory and concentration.,https://consults.blogs.nytimes.com/2009/08/06/when-cancer-treatment-affects-memory/,Dr. Daniel Silverman answers readers’ questions on chemo brain and the effects of cancer treatment on memory and concentration.,"New York Times columnist Jane Brody addresses the important topic of chemo brain, the sometimes prolonged mental fogginess and problems with memory and concentration that can follow cancer chemotherapy, in her Personal Health columns, ““The Fog That Follows Chemotherapy” and “Taking Steps to Cope With Chemo Brain.”",,,The New York Times,[],[],2009-08-06T20:04:20+0000,article,,Health,,nyt://article/24ab7dd9-d4f2-59dd-8bdc-0ad107aaf658,246,nyt://article/24ab7dd9-d4f2-59dd-8bdc-0ad107aaf658,When Cancer Treatment Affects Memory,Consults,,,,,,By The New York Times,[],The New York Times,,Alzheimer
"The verdict in the Astor trial may turn on the question of Brooke Astor’s competence on the day she revised her will. But experts note that many Alzheimer’s patients are intermittently lucid, and legal competence can be hard to ascertain.",https://newoldage.blogs.nytimes.com/2009/05/11/the-tricky-question-of-competence/,"The verdict in the Astor trial may turn on the question of Brooke Astor’s competence on the day she revised her will. But experts note that many Alzheimer’s patients are intermittently lucid, and legal competence can be hard to ascertain.","Socialite Brooke Astor was losing ground cognitively, a procession of friends testified last week in a Manhattan courtroom. She no longer recognized people she’d been close to for decades. She wandered. Hosting a dinner party for the former secretary general of the United Nations, she had to ask another guest — Henry Kissinger, as it happened — who “that man” Kofi Annan was. She was unable to draw a clock face accurately, according to the geriatrician who diagnosed her Alzheimer’s disease.",,,The New York Times,[],[],2009-05-11T18:03:56+0000,article,Science,Health,News,nyt://article/80f027d7-7ac7-5c34-9553-70dde8596401,861,nyt://article/80f027d7-7ac7-5c34-9553-70dde8596401,The Tricky Question of Competence,The New Old Age,,,,,,By Paula Span,"[{'firstname': 'Paula', 'middlename': None, 'lastname': 'Span', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
