abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,subsection_name,type_of_material,_id,word_count,uri,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.person,byline.organization,query_consulta
"If you’ve cared for an elderly parent, you know the importance of being prepared for the cost of your own long-term care.",https://www.nytimes.com/2009/06/27/health/27patient.html,"If you’ve cared for an elderly parent, you know the importance of being prepared for the cost of your own long-term care.","IN our house, we talk a lot about long-term care. My dad is 92 and afflicted by dementia and failing eyesight. ",B,6,The New York Times,"[{'rank': 0, 'subtype': 'xlarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/06/26/health/money_600.jpg', 'height': 400, 'width': 600, 'legacy': {'xlarge': 'images/2009/06/26/health/money_600.jpg', 'xlargewidth': 600, 'xlargeheight': 400}, 'subType': 'xlarge', 'crop_name': 'articleLarge'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/06/26/health/money_600.jpg', 'height': 400, 'width': 600, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'sfSpan', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/06/26/health/money_395.jpg', 'height': 263, 'width': 395, 'legacy': {}, 'subType': 'sfSpan', 'crop_name': 'sfSpan'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/06/26/health/money_75.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2009/06/26/health/money_75.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}]","[{'name': 'subject', 'value': 'Health Insurance and Managed Care', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Elder Care', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Nursing Homes', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Elderly', 'rank': 5, 'major': 'N'}]",2009-06-26T14:51:53+0000,article,Business,Health,,Question,nyt://article/020a8ba6-785b-53dd-ab6c-80b491fd4381,1419,nyt://article/020a8ba6-785b-53dd-ab6c-80b491fd4381,Getting Insurance for One’s Frailest Years,Patient Money,,Getting Insurance for One’s Frailest Years,,,,By Walecia Konrad,"[{'firstname': 'Walecia', 'middlename': None, 'lastname': 'Konrad', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia
"The testimony by the maid, Lia Opris, was a great blow to Francis X. Morrissey Jr., the probate lawyer who is accused of forging Brooke Astor's signature on an amendment to her will.",https://cityroom.blogs.nytimes.com/2009/06/30/blogs/30cityroom-maid-que53529.html,"The testimony by the maid, Lia Opris, was a great blow to Francis X. Morrissey Jr., the probate lawyer who is accused of forging Brooke Astor's signature on an amendment to her will.","The third amendment to Brooke Astor's will includes a scribbled signature in the bottom right corner of the cover page that sits slightly askew of the signature line. The letters are bold and sharp, and it unmistakably reads, ""Brooke Russell Astor.""",,,The New York Times,[],[],2009-06-30T19:05:32+0000,article,None,Blogs,,Web Log,nyt://article/4b9d6634-47e8-54d3-875c-b01350ba86ec,696,nyt://article/4b9d6634-47e8-54d3-875c-b01350ba86ec,Maid Questions Validity of Signature on Astor's Will,City Room,,Maid Questions Validity of Signature on Astor&#39;s Will,,,,By JOHN ELIGON,"[{'firstname': 'John', 'middlename': None, 'lastname': 'ELIGON', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia
"In the trial of Brooke Astor’s son and an estate lawyer, a witness for the prosecution testified Wednesday that her signature on a 2004 amendment to her will was a fake.",https://www.nytimes.com/2009/08/06/nyregion/06astor.html,"In the trial of Brooke Astor’s son and an estate lawyer, a witness for the prosecution testified Wednesday that her signature on a 2004 amendment to her will was a fake.","In some ways, it was just too perfect. In others, it was clearly off.",A,22,The New York Times,[],"[{'name': 'subject', 'value': 'Wills and Estates', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Astor, Brooke', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Morrissey, Francis X Jr', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Suits and Litigation', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Forgery', 'rank': 5, 'major': 'N'}]",2009-08-06T00:43:45+0000,article,Metro,New York,,News,nyt://article/4a6dc95a-204b-5e0f-a685-e1805bae325d,670,nyt://article/4a6dc95a-204b-5e0f-a685-e1805bae325d,"Astor’s Signature Was Forged, Expert Says",,,"Signature Of Astor Was Forged, Expert Says",,,,By John Eligon,"[{'firstname': 'John', 'middlename': None, 'lastname': 'Eligon', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia
"The testimony by the maid, Lia Opris, was a great blow to Francis X. Morrissey Jr., the probate lawyer who is accused of forging Brooke Astor’s signature on an amendment to her will.",https://cityroom.blogs.nytimes.com/2009/06/30/maid-questions-validity-of-signature-on-astors-will/,"The testimony by the maid, Lia Opris, was a great blow to Francis X. Morrissey Jr., the probate lawyer who is accused of forging Brooke Astor’s signature on an amendment to her will."," The third amendment to Brooke Astor’s will includes a scribbled signature in the bottom right corner of the cover page that sits slightly askew of the signature line. The letters are bold and sharp, and it unmistakably reads, “Brooke Russell Astor.”",,,The New York Times,[],[],2009-06-30T19:05:32+0000,article,Metro,New York,,News,nyt://article/63cebc94-e650-5cfd-924e-0b5a14206d18,698,nyt://article/63cebc94-e650-5cfd-924e-0b5a14206d18,Maid Questions Validity of Signature on Astor’s Will,City Room,,,,,,By John Eligon,"[{'firstname': 'John', 'middlename': None, 'lastname': 'Eligon', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia
"Mr. Zaldívar was a co-founder of the Repertorio Español, New York City’s premiere Spanish-language theater company.",https://www.nytimes.com/2009/10/08/arts/08zaldivar.html,"Mr. Zaldívar was a co-founder of the Repertorio Español, New York City’s premiere Spanish-language theater company."," Gilberto Zaldívar, a co-founder of the Repertorio Español, New York City’s premiere Spanish-language theater company, died Tuesday at his home in Manhattan. He was 75.",A,37,The New York Times,"[{'rank': 0, 'subtype': 'xlarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/10/08/arts/zaldivarlarge.jpg', 'height': 432, 'width': 600, 'legacy': {'xlarge': 'images/2009/10/08/arts/zaldivarlarge.jpg', 'xlargewidth': 600, 'xlargeheight': 432}, 'subType': 'xlarge', 'crop_name': 'articleLarge'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/10/08/arts/zaldivarlarge.jpg', 'height': 432, 'width': 600, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'articleInline', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/10/08/arts/zaldivar190.jpg', 'height': 137, 'width': 190, 'legacy': {}, 'subType': 'articleInline', 'crop_name': 'articleInline'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/10/08/arts/zalfivar75.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2009/10/08/arts/zalfivar75.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}]","[{'name': 'subject', 'value': 'Spanish Language', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Deaths (Obituaries)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Theater', 'rank': 3, 'major': 'N'}]",2009-10-08T05:19:28+0000,article,Culture,Arts,,Obituary (Obit),nyt://article/eddc2972-408e-5406-953d-5b286b13cc7b,662,nyt://article/eddc2972-408e-5406-953d-5b286b13cc7b,"Gilberto Zaldívar, a Theater Founder, Dies at 75",,,"Gilberto Zaldívar, 75, a Theater Founder",,,,By Larry Rohter,"[{'firstname': 'Larry', 'middlename': None, 'lastname': 'Rohter', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia
"In “The Blood,” Glenn Branca’s sextet took a little time to establish the Stomp, but after a few minutes it arrived.",https://www.nytimes.com/2009/09/07/arts/music/07branca.html,"In “The Blood,” Glenn Branca’s sextet took a little time to establish the Stomp, but after a few minutes it arrived.","In “The Blood,” played at P.S. 1 on Saturday afternoon, Glenn Branca’s sextet took a little time to establish the Stomp, but after a few minutes it arrived. Most of the scores Mr. Branca has composed for his electric-guitar ensembles contain parts for bass and drums too, and the Stomp makes its appearance, as reliable as the other parts are shifting. ",C,5,The New York Times,"[{'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/09/06/arts/Branca650.jpg', 'height': 433, 'width': 650, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'articleInline', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2009/09/06/arts/Branca190.jpg', 'height': 150, 'width': 190, 'legacy': {}, 'subType': 'articleInline', 'crop_name': 'articleInline'}]","[{'name': 'subject', 'value': 'Music', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Branca, Glenn', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'PS 1 Contemporary Art Center', 'rank': 3, 'major': 'N'}]",2009-09-06T21:33:11+0000,article,Culture,Arts,Music,Review,nyt://article/98e8092b-4f22-5fc6-8ead-b480e6ccebdf,677,nyt://article/98e8092b-4f22-5fc6-8ead-b480e6ccebdf,A Minimalist Incarnation of the Stomp,Music Review | Glenn Branca,,A Minimalist Incarnation of the Stomp,,,,By Ben Ratliff,"[{'firstname': 'Ben', 'middlename': None, 'lastname': 'Ratliff', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia
"The national sporting mood is down, toward disillusionment and scandal, with some patches of joy and inspiration.",https://www.nytimes.com/2009/12/21/sports/21iht-SRUS.html,"The national sporting mood is down, toward disillusionment and scandal, with some patches of joy and inspiration.","If I had sat down on the evening of Nov. 26 — Thanksgiving — and written a review of the past decade of American sports, there is no doubt I would have come up with something like:",,,International Herald Tribune,[],[],2009-12-22T05:00:00+0000,article,Sports,Sports,,News,nyt://article/bef5d1cf-06a0-5bb6-9f11-d63902613b38,749,nyt://article/bef5d1cf-06a0-5bb6-9f11-d63902613b38,A Decade of Disillusion in U.S. Sports,Special Report: THE DECADE IN SPORTS,,A Decade of Disillusion in U.S. Sports,,,,By GEORGE VECSEY,"[{'firstname': 'George', 'middlename': None, 'lastname': 'VECSEY', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia
"Who among us is not conflicted about this sport we love? Who doesn’t love the violence? But then, we can’t pretend that we don’t know that these men are running a serious risk. We want some common sense.",https://fifthdown.blogs.nytimes.com/2009/11/26/voice-of-a-fan-on-concussions/,"Who among us is not conflicted about this sport we love? Who doesn’t love the violence? But then, we can’t pretend that we don’t know that these men are running a serious risk. We want some common sense.","Should Ben Roethlisberger play this Sunday? Should Brian Westbrook play at all this season? Walt Bennett, a frequent Fifth Down commenter, shared his thoughts on being a fan in an age of concussion awareness, and added his view on the minimum the N.F.L. should be doing about it. Take it away, Walt:",,,The New York Times,[],[],2009-11-26T16:00:08+0000,article,,Sports,,,nyt://article/ccf50345-6748-57d6-8566-579952e70efd,767,nyt://article/ccf50345-6748-57d6-8566-579952e70efd,Voice of a Fan on Concussions,The Fifth Down,,,,,,By Toni Monkovic,"[{'firstname': 'Toni', 'middlename': None, 'lastname': 'Monkovic', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia
"We lay my grandmother on a futon in her old bedroom, head north like the position of Buddha at his death.",https://www.nytimes.com/2009/06/20/opinion/20iht-edmikihara.html,"We lay my grandmother on a futon in her old bedroom, head north like the position of Buddha at his death.","TOKYO — My brother peered into the coffin lined with dry ice and tugged at the sheet of gauze that had frozen onto my grandmother’s cheek. “Let me do it,” I said, pulling the cloth away with the sound of tearing Velcro.",,,International Herald Tribune,[],[],2009-06-19T05:00:00+0000,article,Opinion,Opinion,,Op-Ed,nyt://article/73d86de9-9643-5cfb-b91f-ebf647b5f3da,778,nyt://article/73d86de9-9643-5cfb-b91f-ebf647b5f3da,Departure,Op-Ed Contributor,,Departure,,,,By KUMIKO MAKIHARA,"[{'firstname': 'Kumiko', 'middlename': None, 'lastname': 'MAKIHARA', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia
Many caregivers struggle to help seniors remain at home. Maybe they shouldn’t.,https://newoldage.blogs.nytimes.com/2009/06/04/is-home-always-so-sweet/,Many caregivers struggle to help seniors remain at home. Maybe they shouldn’t.,"Let me tell you about a couple of elders I happened to meet recently. Both lived in Washington, D.C., and both were insistent, like so many of their peers, on remaining in their homes even as their health declined. ",,,The New York Times,[],[],2009-06-04T19:03:54+0000,article,Science,Health,,News,nyt://article/874cad10-445c-56ee-82dc-fa10ea8995e0,760,nyt://article/874cad10-445c-56ee-82dc-fa10ea8995e0,Is Home Always So Sweet?,The New Old Age,,,,,,By Paula Span,"[{'firstname': 'Paula', 'middlename': None, 'lastname': 'Span', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia
"The perpetrators of financial abuse against the elderly most often are not strangers but family members, experts say.",https://newoldage.blogs.nytimes.com/2009/05/19/blogs/19newoldage-in-finan869.html,"The perpetrators of financial abuse against the elderly most often are not strangers but family members, experts say.","Outside the courtroom where socialite Brooke Astor's son and former attorney are on trial for conspiracy and scheming to defraud her estate, a witness stopped to talk to a columnist for the New York Post. ",,,The New York Times,[],[],2009-05-19T16:23:36+0000,article,None,Blogs,,Web Log,nyt://article/9afc07b9-2576-5ea4-97ee-5d58a5177d9b,746,nyt://article/9afc07b9-2576-5ea4-97ee-5d58a5177d9b,Financial Abuse,The New Old Age,,"Amid Financial Abuse, a Blind Spot for Family",,,,By PAULA SPAN,"[{'firstname': 'Paula', 'middlename': None, 'lastname': 'SPAN', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia
"Manhattan socialite Brooke Astor's son, Anthony Marshall, is charged with scheming to defraud his mother of millions of dollars. Allegations of financial abuse of the elderly are increasingly common, experts say, and notoriously hard to prove.",https://newoldage.blogs.nytimes.com/2009/05/04/blogs/04newoldage-the-rich721.html,"Manhattan socialite Brooke Astor's son, Anthony Marshall, is charged with scheming to defraud his mother of millions of dollars. Allegations of financial abuse of the elderly are increasingly common, experts say, and notoriously hard to prove.","The name of the alleged victim carries potent overtones: Astor. The objects, the settings, the amounts of money involved are all extraordinary. Most suspected victims of elder abuse don't alternate between sprawling, antique-filled Park Avenue apartments and verdant Westchester County estates. And if an adult child is accused of stealing from a frail parent, the purloined object is unlikely to be a Childe Hassam painting that can promptly be sold for $10 million. ",,,The New York Times,[],[],2009-05-04T14:55:25+0000,article,None,Blogs,,Web Log,nyt://article/1ba7a5aa-2579-5f1a-a66c-7c7406716b55,765,nyt://article/1ba7a5aa-2579-5f1a-a66c-7c7406716b55,Rich Aren’t So Different,The New Old Age,,The Rich Aren't So Different,,,,By PAULA SPAN,"[{'firstname': 'Paula', 'middlename': None, 'lastname': 'SPAN', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia
