abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.person,byline.organization,subsection_name,query_consulta
"SHAPIRO--Alvin. 76 years old. Died on July 19, 2003. Beloved husband of Helen (Rosenberg). Adoring Daddy of Steven, Debbi Honorof and Dr. Matthew (Alison). Cherished Poppy of Marshall, Lindsay, Aaron and Alex. Dearest brother of Pearl and Sylvia. Services Monday, 12 noon, at Riverside-Nassau North Chapels, 55 North Station Plaza, Great Neck, NY. Donations in his memory may be made to Long Island Alzheimers Foundation, 5 Channel Drive, Port Washington, NY 11050. >>AD#",https://www.nytimes.com/2003/07/21/classified/paid-notice-deaths-shapiro-alvin.html,,"SHAPIRO--Alvin. 76 years old. Died on July 19, 2003. Beloved husband of Helen (Rosenberg). Adoring Daddy of Steven, Debbi Honorof and Dr. Matthew (Alison). Cherished Poppy of Marshall, Lindsay, Aaron and Alex. Dearest brother of Pearl and Sylvia. Services Monday, 12 noon, at Riverside-Nassau North Chapels, 55 North Station Plaza, Great Neck, NY. Donations in his memory may be made to Long Island Alzheimers Foundation, 5 Channel Drive, Port Washington, NY 11050. >>AD#",B,8,The New York Times,[],"[{'name': 'persons', 'value': 'SHAPIRO, , ALVIN', 'rank': 1, 'major': 'N'}]",2003-07-21T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/26927651-d14b-5de1-8660-45381606fded,73,nyt://article/26927651-d14b-5de1-8660-45381606fded,"Paid Notice: Deaths   SHAPIRO, , ALVIN",,,"Paid Notice: Deaths   SHAPIRO, , ALVIN",,,,,[],,,Alzheimer
"CARLEY - Kevin Patrick. Died on Easter Sunday, April 20, 2003, at the age of 79. Beloved husband of Kathleen (nee Forrestal) for 50 years. Devoted father of Mary, Kevin, Peter, Kathleen and Timothy. Cherished grandfather of ten. Graduate of Notre Dame University and retired vice-president of Wrangler Kids. Formerly of Ridgewood, NJ, and Greensboro, NC. Donations may be made to Alzheimer's Association. Services will be held Wednesday, April 30. For more information please call Hawthorne Funeral Home, Hawthorne, NY: 914-769-4404.",https://www.nytimes.com/2003/04/27/classified/paid-notice-deaths-carley-kevin-patrick.html,,"CARLEY - Kevin Patrick. Died on Easter Sunday, April 20, 2003, at the age of 79. Beloved husband of Kathleen (nee Forrestal) for 50 years. Devoted father of Mary, Kevin, Peter, Kathleen and Timothy. Cherished grandfather of ten. Graduate of Notre Dame University and retired vice-president of Wrangler Kids. Formerly of Ridgewood, NJ, and Greensboro, NC. Donations may be made to Alzheimer's Association. Services will be held Wednesday, April 30. For more information please call Hawthorne Funeral Home, Hawthorne, NY: 914-769-4404.",1,48,The New York Times,[],"[{'name': 'persons', 'value': 'CARLEY, KEVIN PATRICK', 'rank': 1, 'major': 'N'}]",2003-04-27T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/2fc1b5d6-1677-5826-a3ff-b7a0bac5af0f,81,nyt://article/2fc1b5d6-1677-5826-a3ff-b7a0bac5af0f,"Paid Notice: Deaths  CARLEY, KEVIN PATRICK",,,"Paid Notice: Deaths  CARLEY, KEVIN PATRICK",,,,,[],,,Alzheimer
"HERMAN-Anita. Born December 10, 1916-died February 25, 2003 at 5:51 A.M. in the Hebrew Home of Greater Washington, Rockville, MD. She was the beloved wife of the late Samuel E. Herman and is survived by her children Barbara H. Herman, Ph.D. and Robert H. Herman, and grandchildren Alexandra S. Herman and Sarah M. Herman. In lieu of flowers, the family requests contributions be made to the Alzheimer's Association, National Chapter, Clinical Research Division, 919 N. Michigan Ave., Suite 1100, Chicago, IL. 60611.",https://www.nytimes.com/2003/03/01/classified/paid-notice-deaths-herman-anita.html,,"HERMAN-Anita. Born December 10, 1916-died February 25, 2003 at 5:51 A.M. in the Hebrew Home of Greater Washington, Rockville, MD. She was the beloved wife of the late Samuel E. Herman and is survived by her children Barbara H. Herman, Ph.D. and Robert H. Herman, and grandchildren Alexandra S. Herman and Sarah M. Herman. In lieu of flowers, the family requests contributions be made to the Alzheimer's Association, National Chapter, Clinical Research Division, 919 N. Michigan Ave., Suite 1100, Chicago, IL. 60611.",A,17,The New York Times,[],"[{'name': 'persons', 'value': 'HERMAN, ANITA', 'rank': 1, 'major': 'N'}]",2003-03-01T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/0daeeab7-93d9-50f4-9655-527793b59281,82,nyt://article/0daeeab7-93d9-50f4-9655-527793b59281,"Paid Notice: Deaths  HERMAN, ANITA",,,"Paid Notice: Deaths  HERMAN, ANITA",,,,,[],,,Alzheimer
"GOLDBERG-Mildred. The faculty and staff of the Taub Institute for Research on Alzheimer's Disease and the Aging Brain at Columbia University mourn the loss of our benefactor and loyal friend Mrs. Mildred Goldberg. We extend our deepest sympathy to her family. Richard Mayeux, M.D., MSc Michael Shelanski, M.D., PhD Taub Institute Co-Directors    GOLDBERG - Mildred. We sadly say goodbye to our dear Aunt Mildred. She now rests in peace with her beloved Manny. Doris and Norman Tipograph and Family",https://www.nytimes.com/2003/02/11/classified/paid-notice-deaths-goldberg-mildred.html,,"GOLDBERG-Mildred. The faculty and staff of the Taub Institute for Research on Alzheimer's Disease and the Aging Brain at Columbia University mourn the loss of our benefactor and loyal friend Mrs. Mildred Goldberg. We extend our deepest sympathy to her family. Richard Mayeux, M.D., MSc Michael Shelanski, M.D., PhD Taub Institute Co-Directors",B,9,The New York Times,[],"[{'name': 'persons', 'value': 'Goldberg, Mildred', 'rank': 1, 'major': 'N'}]",2003-02-11T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/c9ac4a83-3bbc-5018-be12-f976b8f5ef2e,78,nyt://article/c9ac4a83-3bbc-5018-be12-f976b8f5ef2e,"Paid Notice: Deaths  GOLDBERG, MILDRED",,,"Paid Notice: Deaths  GOLDBERG, MILDRED",,,,,[],,,Alzheimer
"KREIDMAN-Julius. Age 86. Beloved husband of Eleanor, whose loyalty and caring during his lifetime and in his time of need was instinctive, died Sunday, January 26, 2003 at the Hudson View Nursing Home. He leaves his loving daughter, Tina Kelly and her husband, Peter and was predeceased by his beloved son, Richard Kreidman. He is also survived by two step daughters, Cindy and Carol and three grandchildren, Sarah, Russell and Christian whom he loved dearly. Donations may be made to the Leukemia Society, or to the Alzheimers Association.",https://www.nytimes.com/2003/02/02/classified/paid-notice-deaths-kreidman-julius.html,,"KREIDMAN-Julius. Age 86. Beloved husband of Eleanor, whose loyalty and caring during his lifetime and in his time of need was instinctive, died Sunday, January 26, 2003 at the Hudson View Nursing Home. He leaves his loving daughter, Tina Kelly and her husband, Peter and was predeceased by his beloved son, Richard Kreidman. He is also survived by two step daughters, Cindy and Carol and three grandchildren, Sarah, Russell and Christian whom he loved dearly. Donations may be made to the Leukemia Society, or to the Alzheimers Association.",1,43,The New York Times,[],"[{'name': 'persons', 'value': 'KREIDMAN, JULIUS', 'rank': 1, 'major': 'N'}]",2003-02-02T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/39e31805-08c8-5089-97dc-11ff7f6b2f19,88,nyt://article/39e31805-08c8-5089-97dc-11ff7f6b2f19,"Paid Notice: Deaths  KREIDMAN, JULIUS",,,"Paid Notice: Deaths  KREIDMAN, JULIUS",,,,,[],,,Alzheimer
"BRENNER - Melvin. On March 14, 2003, of Palm Beach, FL, formerly of Washington Township, NJ. Beloved husband of the late Estelle. Devoted father of Bruce Brenner, Renee Riemer and Laurie Brenner. Cherished father-in-law of Felicia and Mark. Dear brother of Renee Lomars. Loving grandfather of four grandchildren and five great-grandsons. Service Sunday, 1:15 PM, the Sanctuary of Abraham and Sarah, Paramus, NJ. Donations may be made to the American Cancer Society or Alzheimer's Association. For information call ''Gutterman-Musicant,'' 800-522-0588.",https://www.nytimes.com/2003/03/16/classified/paid-notice-deaths-brenner-melvin.html,,"BRENNER - Melvin. On March 14, 2003, of Palm Beach, FL, formerly of Washington Township, NJ. Beloved husband of the late Estelle. Devoted father of Bruce Brenner, Renee Riemer and Laurie Brenner. Cherished father-in-law of Felicia and Mark. Dear brother of Renee Lomars. Loving grandfather of four grandchildren and five great-grandsons. Service Sunday, 1:15 PM, the Sanctuary of Abraham and Sarah, Paramus, NJ. Donations may be made to the American Cancer Society or Alzheimer's Association. For information call ''Gutterman-Musicant,'' 800-522-0588.",1,31,The New York Times,[],"[{'name': 'persons', 'value': 'BRENNER, MELVIN', 'rank': 1, 'major': 'N'}]",2003-03-16T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/28a9255f-02b6-5783-8056-5dae444a5dd5,80,nyt://article/28a9255f-02b6-5783-8056-5dae444a5dd5,"Paid Notice: Deaths  BRENNER, MELVIN",,,"Paid Notice: Deaths  BRENNER, MELVIN",,,,,[],,,Alzheimer
"CAIOLA--Hedwig Birkenfeld, born February 21, 1925 in New York. A resident of New York, Geneva and Rome, she died peacefully on November 13th in Rome. A loving wife and mother, she is survived by husband Dr. Nicola Caiola; children Amelia, Sara and Francesco; granddaughter Chiara; and sons-in law Laurence Ross and Chandran Madhu. Memorial gifts may be made to the Alzheimer's Association of New York, 360 Lexington Avenue, NY, NY 10017. The family will also receive friends in New York at a later date.",https://www.nytimes.com/2003/11/18/classified/paid-notice-deaths-caiola-hedwig-birkenfeld.html,,"CAIOLA--Hedwig Birkenfeld, born February 21, 1925 in New York. A resident of New York, Geneva and Rome, she died peacefully on November 13th in Rome. A loving wife and mother, she is survived by husband Dr. Nicola Caiola; children Amelia, Sara and Francesco; granddaughter Chiara; and sons-in law Laurence Ross and Chandran Madhu. Memorial gifts may be made to the Alzheimer's Association of New York, 360 Lexington Avenue, NY, NY 10017. The family will also receive friends in New York at a later date.",A,23,The New York Times,[],"[{'name': 'persons', 'value': 'CAIOLA, HEDWIG BIRKENFELD', 'rank': 1, 'major': 'N'}]",2003-11-18T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/9fee3454-254a-55ee-90a9-0e222beda2d9,84,nyt://article/9fee3454-254a-55ee-90a9-0e222beda2d9,"Paid Notice: Deaths   CAIOLA, HEDWIG BIRKENFELD",,,"Paid Notice: Deaths   CAIOLA, HEDWIG BIRKENFELD",,,,,[],,,Alzheimer
"Article on A Time to Remember, bittersweet family drama starring Doris Roberts, Dana Delany, Megan Gallagher and Louise Fletcher, on Hallmark Channel; photos (M)",https://www.nytimes.com/2003/11/23/tv/cover-story-making-amends-on-a-tight-deadline.html,"Article on A Time to Remember, bittersweet family drama starring Doris Roberts, Dana Delany, Megan Gallagher and Louise Fletcher, on Hallmark Channel; photos (M)","ALONG with turkey and pumpkin pie, you can add another staple to the Thanksgiving menu: the dysfunctional family reunion movie.",13,4,The New York Times,[],"[{'name': 'organizations', 'value': 'Hallmark Channel', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Fletcher, Louise', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Delany, Dana', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'GALLAGHER, MEGAN', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Roberts, Doris', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Television', 'rank': 6, 'major': 'N'}, {'name': 'creative_works', 'value': 'TIME TO REMEMBER, A (TV PROGRAM)', 'rank': 7, 'major': 'N'}]",2003-11-23T05:00:00+0000,article,Television,Arts,News,nyt://article/2f4b8392-094d-5877-946f-29d33d9126bf,1027,nyt://article/2f4b8392-094d-5877-946f-29d33d9126bf,"Making Amends, On a Tight Deadline",COVER STORY,,"COVER STORY; Making Amends, On a Tight Deadline",,,,By Jill Gerston,"[{'firstname': 'Jill', 'middlename': None, 'lastname': 'Gerston', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Television,Alzheimer
"ADLER--Jeanette H. Beloved mother, grandmother, greatgrandmother and sister, but, first and foremost, Jeanette was the loving wife, partner and soulmate of the late Edward. Together, Jeanette and Ed mastered duplicate bridge and shared their enthusiasm with countless bridge players in the New York City area at their Lefrak City and Kissena Bridge Clubs and in many regional tournaments. In lieu of flowers, contribution to the Alzheimer's Disease Association, The American Kidney Fund or the Hole in the Wall Camps will help make a difference. Funeral service on Sunday, 12:45 PM, at ''The Riverside'', 76th Street and Amsterdam Avenue.",https://www.nytimes.com/2003/12/07/classified/paid-notice-deaths-adler-jeanette-h.html,,"ADLER--Jeanette H. Beloved mother, grandmother, greatgrandmother and sister, but, first and foremost, Jeanette was the loving wife, partner and soulmate of the late Edward. Together, Jeanette and Ed mastered duplicate bridge and shared their enthusiasm with countless bridge players in the New York City area at their Lefrak City and Kissena Bridge Clubs and in many regional tournaments. In lieu of flowers, contribution to the Alzheimer's Disease Association, The American Kidney Fund or the Hole in the Wall Camps will help make a difference. Funeral service on Sunday, 12:45 PM, at ''The Riverside'', 76th Street and Amsterdam Avenue.",1,56,The New York Times,[],"[{'name': 'persons', 'value': 'ADLER, JEANETTE H.', 'rank': 1, 'major': 'N'}]",2003-12-07T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/a6068a1c-67bd-5b83-871e-00485ffff48c,98,nyt://article/a6068a1c-67bd-5b83-871e-00485ffff48c,"Paid Notice: Deaths   ADLER, JEANETTE H.",,,"Paid Notice: Deaths   ADLER, JEANETTE H.",,,,,[],,,Alzheimer
"ADLER--Jeanette H. Beloved mother, grandmother, greatgrandmother and sister, but, first and foremost, Jeanette was the loving wife, partner and soulmate of the late Edward. Together, Jeanette and Ed mastered duplicate bridge and shared their enthusiasm with countless bridge players in the New York City area at their Lefrak City and Kissena Bridge Clubs and in many regional tournaments. In lieu of flowers, contribution to the Alzheimer's Disease Association, The American Kidney Fund or the Hole in the Wall Camps will help make a difference. Funeral service on Sunday, 12:45 PM, at ''The Riverside'', 76th Street and Amsterdam Avenue.",https://www.nytimes.com/2003/12/06/classified/paid-notice-deaths-adler-jeanette-h.html,,"ADLER--Jeanette H. Beloved mother, grandmother, greatgrandmother and sister, but, first and foremost, Jeanette was the loving wife, partner and soulmate of the late Edward. Together, Jeanette and Ed mastered duplicate bridge and shared their enthusiasm with countless bridge players in the New York City area at their Lefrak City and Kissena Bridge Clubs and in many regional tournaments. In lieu of flowers, contribution to the Alzheimer's Disease Association, The American Kidney Fund or the Hole in the Wall Camps will help make a difference. Funeral service on Sunday, 12:45 PM, at ''The Riverside'', 76th Street and Amsterdam Avenue.",C,16,The New York Times,[],"[{'name': 'persons', 'value': 'ADLER, JEANETTE H.', 'rank': 1, 'major': 'N'}]",2003-12-06T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/d6625b03-ce99-53cc-949b-001c2146b374,98,nyt://article/d6625b03-ce99-53cc-949b-001c2146b374,"Paid Notice: Deaths   ADLER, JEANETTE H.",,,"Paid Notice: Deaths   ADLER, JEANETTE H.",,,,,[],,,Alzheimer
"RUBERTONE--Virginia (nee Pavone) of Staten Island on July 18, 2003. Beloved wife of Pat. Loving mother of Patricia Rubertone of Providence, RI. Funeral from the Hanley Funeral Home, 60 New Dorp Lane, Staten Island, NY, Monday 11 AM; Mass St. Ann's Church, 12 noon. Interment Calvary Cemetery, Queens. Visiting Sunday, 2-4 PM. In lieu of flowers contributions to the Alzheimers Foundation of Staten Island, 460 Brielle Ave, Staten Island, NY 10314, would be appreciated. >>AD#",https://www.nytimes.com/2003/07/21/classified/paid-notice-deaths-rubertone-virginia-nee-pavone.html,,"RUBERTONE--Virginia (nee Pavone) of Staten Island on July 18, 2003. Beloved wife of Pat. Loving mother of Patricia Rubertone of Providence, RI. Funeral from the Hanley Funeral Home, 60 New Dorp Lane, Staten Island, NY, Monday 11 AM; Mass St. Ann's Church, 12 noon. Interment Calvary Cemetery, Queens. Visiting Sunday, 2-4 PM. In lieu of flowers contributions to the Alzheimers Foundation of Staten Island, 460 Brielle Ave, Staten Island, NY 10314, would be appreciated. >>AD#",B,8,The New York Times,[],"[{'name': 'persons', 'value': 'RUBERTONE, , VIRGINIA', 'rank': 1, 'major': 'N'}]",2003-07-21T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/ee42ff59-bcb4-5fe3-ae2d-6ad277eba830,75,nyt://article/ee42ff59-bcb4-5fe3-ae2d-6ad277eba830,"Paid Notice: Deaths   RUBERTONE, , VIRGINIA (NEE PAVONE)",,,"Paid Notice: Deaths   RUBERTONE, , VIRGINIA (NEE PAVONE)",,,,,[],,,Alzheimer
"TUFO--Vincent J. DDS, of Remsenburg, formerly of Old Brookville, NY, on July 5, 2003. Beloved husband of Marie, devoted father of Elisa Marshall, Jennifer Feuerman, Guy, Vincent, Jr., Christopher, and Stephen, dear brother of Connie Thomas, and adored grandfather. Reposing Monday, 2-4 and 7-9 PM, at the Follett & Werner Funeral Home, 60 Mill Road, Westhampton Beach. Mass of the Resurrection Tuesday, 10:30 AM, at the Church of the Immaculate Conception, Westhampton Beach. In lieu of flowers donations may be made to the Alzheimer's Foundation or to the Church of the Immaculate Conception. >>AD#",https://www.nytimes.com/2003/07/07/classified/paid-notice-deaths-tufo-vincent-j.html,,"TUFO--Vincent J. DDS, of Remsenburg, formerly of Old Brookville, NY, on July 5, 2003. Beloved husband of Marie, devoted father of Elisa Marshall, Jennifer Feuerman, Guy, Vincent, Jr., Christopher, and Stephen, dear brother of Connie Thomas, and adored grandfather. Reposing Monday, 2-4 and 7-9 PM, at the Follett & Werner Funeral Home, 60 Mill Road, Westhampton Beach. Mass of the Resurrection Tuesday, 10:30 AM, at the Church of the Immaculate Conception, Westhampton Beach. In lieu of flowers donations may be made to the Alzheimer's Foundation or to the Church of the Immaculate Conception. >>AD#",B,7,The New York Times,[],"[{'name': 'persons', 'value': 'TUFO, , VINCENT J.', 'rank': 1, 'major': 'N'}]",2003-07-07T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/0c166bfe-d815-512c-bab9-82df9d43390f,94,nyt://article/0c166bfe-d815-512c-bab9-82df9d43390f,"Paid Notice: Deaths   TUFO, , VINCENT J.",,,"Paid Notice: Deaths   TUFO, , VINCENT J.",,,,,[],,,Alzheimer
