abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.person,byline.organization,subsection_name,query_consulta
"  Bernice Levy Rudnick, a philanthropist active with organizations in New York City and in Palm Beach, Fla., died on Saturday at her home in Manhattan. She was 77 and also lived in Palm Beach.   The cause was cancer, according to a spokeswoman for Albert Einstein College of Medicine and Yeshiva University, which her family had long supported.",https://www.nytimes.com/1995/04/19/obituaries/bernice-levy-rudnick-philanthropist-77.html,,"Bernice Levy Rudnick, a philanthropist active with organizations in New York City and in Palm Beach, Fla., died on Saturday at her home in Manhattan. She was 77 and also lived in Palm Beach.",B,13,The New York Times,[],"[{'name': 'persons', 'value': 'RUDNICK, BERNICE LEVY', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Biographical Information', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 3, 'major': 'N'}]",1995-04-19T05:00:00+0000,article,Obituary,Obituaries,Obituary; Biography,nyt://article/ecaa532d-5615-5350-90b5-b51ec17ca40c,151,nyt://article/ecaa532d-5615-5350-90b5-b51ec17ca40c,"Bernice Levy Rudnick; Philanthropist, 77",,,"Bernice Levy Rudnick; Philanthropist, 77",,,,,[],,,Alzheimer
"Robert Fizdale, a pianist, biographer, gastronome and for more than 30 years  a partner in the piano duo known as Gold and Fizdale, died on Wednesday in Mount Sinai Hospital in Manhattan. He was 75.         The cause was Alzheimer's disease.   ",https://www.nytimes.com/1995/12/09/arts/robert-fizdale-75-for-30-years-half-of-a-celebrated-piano-duo.html,,"Robert Fizdale, a pianist, biographer, gastronome and for more than 30 years a partner in the piano duo known as Gold and Fizdale, died on Wednesday in Mount Sinai Hospital in Manhattan. He was 75.",1,52,The New York Times,[],"[{'name': 'persons', 'value': 'Fizdale, Robert', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Biographical Information', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 3, 'major': 'N'}]",1995-12-09T05:00:00+0000,article,Cultural Desk,Arts,Obituary; Biography,nyt://article/0d7018ef-a321-55c2-87bb-a78e641b6d10,519,nyt://article/0d7018ef-a321-55c2-87bb-a78e641b6d10,"Robert Fizdale, 75, for 30 Years Half of a Celebrated Piano Duo",,,"Robert Fizdale, 75, for 30 Years Half of a Celebrated Piano Duo",,,,By John Russell,"[{'firstname': 'John', 'middlename': None, 'lastname': 'Russell', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"  Lee Nordness, an art dealer in New York who organized the international traveling exhibitions of American art and crafts for Johnson Wax, died last Tuesday at a nursing home in Newcastle, Wash. He was 72 and had until recently lived in Belfair, Wash., west of Seattle.   The cause was complications from Alzheimer's disease, said his brother, Lloyd.",https://www.nytimes.com/1995/05/23/obituaries/lee-nordness-72-art-dealer-who-promoted-crafts-dies.html,,"Lee Nordness, an art dealer in New York who organized the international traveling exhibitions of American art and crafts for Johnson Wax, died last Tuesday at a nursing home in Newcastle, Wash. He was 72 and had until recently lived in Belfair, Wash., west of Seattle.",B,11,The New York Times,[],"[{'name': 'persons', 'value': 'NORDNESS, LEE', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Biographical Information', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 3, 'major': 'N'}]",1995-05-23T05:00:00+0000,article,Obituary,Obituaries,Obituary; Biography,nyt://article/3728a6f7-316c-5c7a-ac3c-452419b02569,516,nyt://article/3728a6f7-316c-5c7a-ac3c-452419b02569,"Lee Nordness, 72, Art Dealer Who Promoted Crafts, Dies",,,"Lee Nordness, 72, Art Dealer Who Promoted Crafts, Dies",,,,By Rita Reif,"[{'firstname': 'Rita', 'middlename': None, 'lastname': 'Reif', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"A settlement was reached today in a lawsuit brought against Ronald O. Perelman's company by a former top executive who contended he was wrongly dismissed because he took time off to care for his wife.

The terms of the settlement were not disclosed. The court record was sealed, and the judge ordered all participants in the case not to discuss its details.",https://www.nytimes.com/1995/07/19/business/ousted-official-settles-suit-against-perelmans-company.html,"A settlement was reached today in a lawsuit brought against Ronald O. Perelman's company by a former top executive who contended he was wrongly dismissed because he took time off to care for his wife.

The terms of the settlement were not disclose...",A settlement was reached today in a lawsuit brought against Ronald O. Perelman's company by a former top executive who contended he was wrongly dismissed because he took time off to care for his wife.,D,4,The New York Times,[],"[{'name': 'organizations', 'value': 'MACANDREWS & FORBES GROUP INC', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'West, Debra', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'TEPPERMAN, FRED L', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Perelman, Ronald O', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Suits and Litigation', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Suspensions, Dismissals and Resignations', 'rank': 6, 'major': 'N'}]",1995-07-19T05:00:00+0000,article,Business/Financial Desk,Business Day,Biography,nyt://article/5bbed8a2-5d44-53b2-986c-a6edb107830d,506,nyt://article/5bbed8a2-5d44-53b2-986c-a6edb107830d,Ousted Official Settles Suit Against Perelman's Company,,,Ousted Official Settles Suit Against Perelman's Company,,,,By Debra West,"[{'firstname': 'Debra', 'middlename': None, 'lastname': 'West', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"  P. Roy Vagelos, who retired as chairman and chief executive of Merck & Company in November, has been named chairman of Regeneron Pharmaceuticals Inc., the biotechnology company said yesterday.   The appointment delighted investors in the tiny company, which is based in Tarrytown, N.Y., and specializes in the discovery and development of biotechnology-based compounds to treat neurodegenerative diseases like Parkinson's disease, Alzheimer's disease and amyotrophic lateral sclerosis, commonly known as Lou Gehrig's disease.",https://www.nytimes.com/1995/01/10/business/company-news-merck-s-ex-chief-joins-tiny-biotech-company.html,,"P. Roy Vagelos, who retired as chairman and chief executive of Merck & Company in November, has been named chairman of Regeneron Pharmaceuticals Inc., the biotechnology company said yesterday.",D,5,The New York Times,[],"[{'name': 'organizations', 'value': 'Regeneron Pharmaceuticals Inc', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'MERCK & CO INC', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Vagelos, P Roy', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Biographical Information', 'rank': 4, 'major': 'N'}]",1995-01-10T05:00:00+0000,article,Business/Financial Desk,Business Day,Biography,nyt://article/1b80800c-8355-55a6-80c4-1fe7b5cd1ab0,495,nyt://article/1b80800c-8355-55a6-80c4-1fe7b5cd1ab0,Merck's Ex-Chief Joins Tiny Biotech Company,COMPANY NEWS,,COMPANY NEWS; Merck's Ex-Chief Joins Tiny Biotech Company,,,,By Kenneth N. Gilpin,"[{'firstname': 'Kenneth', 'middlename': 'N.', 'lastname': 'Gilpin', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Fred Fehl, a dance and theater photographer who helped revolutionize American theatrical photography, died on Wednesday at his home on the Upper West Side of  Manhattan. He was 89.         The cause of death was Alzheimer's disease, said his wife, Margaret.   ",https://www.nytimes.com/1995/10/06/theater/fred-fehl-89-whose-camera-captured-broadway-and-ballet.html,,"Fred Fehl, a dance and theater photographer who helped revolutionize American theatrical photography, died on Wednesday at his home on the Upper West Side of Manhattan. He was 89.",B,13,The New York Times,[],"[{'name': 'persons', 'value': 'FEHL, FRED', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Biographical Information', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Photography', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Theater', 'rank': 5, 'major': 'N'}]",1995-10-06T05:00:00+0000,article,Cultural Desk,Theater,Obituary; Biography,nyt://article/8e6dbe72-a50c-546e-9139-eee7f335190f,517,nyt://article/8e6dbe72-a50c-546e-9139-eee7f335190f,"Fred Fehl, 89, Whose Camera Captured Broadway and Ballet",,,"Fred Fehl, 89, Whose Camera Captured Broadway and Ballet",,,,By Jack Anderson,"[{'firstname': 'Jack', 'middlename': None, 'lastname': 'Anderson', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"  The conviction this week of a man who fired an assault rifle at the White House reminds us that in the blink of an eye the nation could lose its chief executive. Likewise, the announcement that Ronald Reagan suffers from Alzheimer's reminds us that Presidents are human.    This is why in 1967 the states ratified the 25th Amendment, which insures an orderly transition of Presidential power -- temporarily or permanently.",https://www.nytimes.com/1995/04/08/opinion/the-white-house-safety-net.html,,"The conviction this week of a man who fired an assault rifle at the White House reminds us that in the blink of an eye the nation could lose its chief executive. Likewise, the announcement that Ronald Reagan suffers from Alzheimer's reminds us that Presidents are human.",1,23,The New York Times,[],"[{'name': 'glocations', 'value': 'United States', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Presidents and Presidency (US)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'HEALTH, PERSONAL', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Constitutional Amendments', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Law and Legislation', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Constitutions', 'rank': 7, 'major': 'N'}]",1995-04-08T05:00:00+0000,article,Editorial Desk,Opinion,Op-Ed,nyt://article/da736c75-fc00-5515-b89d-cb17e78181fc,657,nyt://article/da736c75-fc00-5515-b89d-cb17e78181fc,The White House Safety Net,,,The White House Safety Net,,,,By Birch Bayh,"[{'firstname': 'Birch', 'middlename': None, 'lastname': 'Bayh', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"  James M. McHaney, the American prosecutor who sent Nazi doctors to the gallows for conducting gruesome medical experiments on concentration camp inmates and others during World War II, died on Thursday at a nursing home in Little Rock, Ark. He was 76.   His wife, Marilyn, said Mr. McHaney, who had Alzheimer's disease, died of arterial sclerosis.",https://www.nytimes.com/1995/04/26/obituaries/james-m-mchaney-dies-at-76-prosecuted-nazis-at-nuremberg.html,,"James M. McHaney, the American prosecutor who sent Nazi doctors to the gallows for conducting gruesome medical experiments on concentration camp inmates and others during World War II, died on Thursday at a nursing home in Little Rock, Ark. He was 76.",D,25,The New York Times,[],"[{'name': 'persons', 'value': 'MCHANEY, JAMES M', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'WAR CRIMES AND CRIMINALS', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Biographical Information', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'NAZI ERA', 'rank': 5, 'major': 'N'}]",1995-04-26T05:00:00+0000,article,Obituary,Obituaries,Obituary; Biography,nyt://article/dee6f659-9649-5ce2-81e7-b257423d3e85,602,nyt://article/dee6f659-9649-5ce2-81e7-b257423d3e85,James M. McHaney Dies at 76; Prosecuted Nazis at Nuremberg,,,James M. McHaney Dies at 76; Prosecuted Nazis at Nuremberg,,,,By Robert Mcg. Thomas Jr,"[{'firstname': 'Robert', 'middlename': None, 'lastname': 'Mcg', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"Ronald Barbour, a 45-year-old Army reserve veteran, armed himself with a .45-caliber automatic pistol and staked out President Clinton's habitual jogging route for six days last January. On Feb. 17, he was arrested on a charge of threatening the President's life. He had told one of his neighbors of his plan to kill Mr. Clinton.

On Sept. 12, 1994, Frank Corder crashed a stolen Cessna on the White House lawn. Drunk and drugged, he had succeeded in penetrating the radar screen and the protective cloak of the Secret Service.",https://www.nytimes.com/1995/01/04/opinion/if-the-chief-cant-command.html,"Ronald Barbour, a 45-year-old Army reserve veteran, armed himself with a .45-caliber automatic pistol and staked out President Clinton's habitual jogging route for six days last January. On Feb. 17, he was arrested on a charge of threatening the P...","Ronald Barbour, a 45-year-old Army reserve veteran, armed himself with a .45-caliber automatic pistol and staked out President Clinton's habitual jogging route for six days last January. On Feb. 17, he was arrested on a charge of threatening the President's life. He had told one of his neighbors of his plan to kill Mr. Clinton.",A,19,The New York Times,[],"[{'name': 'persons', 'value': 'ABRAMS, HERBERT L', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Assassinations and Attempted Assassinations', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Presidents and Presidency (US)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Law and Legislation', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': ""PRESIDENTIAL SUCCESSION AND 'INABILITY' ISSUES"", 'rank': 6, 'major': 'N'}]",1995-01-04T05:00:00+0000,article,Editorial Desk,Opinion,Op-Ed,nyt://article/0c639a84-66a7-5842-a6b8-e20b807731ce,627,nyt://article/0c639a84-66a7-5842-a6b8-e20b807731ce,If the Chief Can't Command,,,If the Chief Can't Command,,,,By Herbert L. Abrams,"[{'firstname': 'Herbert', 'middlename': 'L.', 'lastname': 'Abrams', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
"  Practical people agree that the best way to balance the budget is to reduce by half the relentless increase in the cost of Medicare.   But no politician of either party wants to face up to the need to push the elderly into cost-saving managed care, or to reduce benefits, or to ask rich geezers for substantial co-payments.",https://www.nytimes.com/1995/05/18/opinion/essay-using-our-brains.html,,Practical people agree that the best way to balance the budget is to reduce by half the relentless increase in the cost of Medicare.,A,23,The New York Times,[],"[{'name': 'glocations', 'value': 'United States', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Brain', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Finances', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Medicare', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Budgets and Budgeting', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 6, 'major': 'N'}]",1995-05-18T05:00:00+0000,article,Editorial Desk,Opinion,Op-Ed,nyt://article/4cf60021-7973-5102-adfc-31fa03e5e0d8,694,nyt://article/4cf60021-7973-5102-adfc-31fa03e5e0d8,Using Our Brains,ESSAY,,ESSAY; Using Our Brains,,,,By William Safire,"[{'firstname': 'William', 'middlename': None, 'lastname': 'Safire', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,,Alzheimer
